,Date,Portfolio name,Currency,Campaign Name,Ad Group Name,Targeting,Match Type,Customer Search Term,Impressions,Clicks,Click-Thru Rate (CTR),Cost Per Click (CPC),Spend,7 Day Total Sales ,Total Advertising Cost of Sales (ACoS) ,Total Return on Advertising Spend (RoAS),7 Day Total Orders (#),7 Day Total Units (#),7 Day Conversion Rate,7 Day Advertised SKU Units (#),7 Day Other SKU Units (#),7 Day Advertised SKU Sales ,7 Day Other SKU Sales 
116,2020-10-04,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,balloon birthday pig,4,1,0.25,0.98,0.98,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
117,2020-10-02,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,balloon decor baby girl birthday,1,1,1.0,0.92,0.92,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
118,2020-10-03,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,balloon one birthday,1,1,1.0,0.81,0.81,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
119,2020-10-02,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,balloons for baby 1st birthday,1,1,1.0,0.98,0.98,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
120,2020-10-04,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,balloons for birthday parties,8,1,0.125,0.94,0.94,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
121,2020-10-01,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,balloons for birthday party color one,1,1,1.0,0.97,0.97,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
122,2020-10-04,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,balloons for birthday party what's,2,1,0.5,0.95,0.95,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
123,2020-09-30,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,balloons transparent for birthday,1,1,1.0,0.85,0.85,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
124,2020-09-30,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,birthday balloons,158,2,0.0126582278481013,0.945,1.89,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
125,2020-10-02,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,birthday balloons arch kit,1,1,1.0,0.94,0.94,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
126,2020-10-03,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,birthday garland balloon,1,1,1.0,0.89,0.89,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
127,2020-10-01,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,birthday party kit with balloons,1,1,1.0,0.82,0.82,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
128,2020-10-04,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,bts balloons birthday,5,1,0.2,0.9,0.9,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
129,2020-09-30,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,bts party supplies birthday balloons,1,1,1.0,0.87,0.87,9.59,0.0907194994786236,11.0229885057471,1,1,1.0,1,0,9.59,0.0
130,2020-10-05,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,bus balloon birthday,28,1,0.0357142857142857,0.96,0.96,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
131,2020-10-03,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,cheetah balloons for birthday,7,1,0.142857142857143,0.54,0.54,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
132,2020-10-05,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,confetti birthday balloons,1,1,1.0,0.87,0.87,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
133,2020-09-30,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,custom birthday balloons,4,1,0.25,0.97,0.97,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
134,2020-10-02,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,dog balloons for birthday party,1,1,1.0,0.98,0.98,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
135,2020-09-30,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,dog birthday balloon,5,1,0.2,0.96,0.96,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
136,2020-10-05,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,dog birthday balloons,5,1,0.2,0.91,0.91,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
137,2020-10-05,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,elephant balloons birthday party,4,1,0.25,0.98,0.98,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
138,2020-10-04,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,frozen birthday balloons,11,1,0.0909090909090909,0.35,0.35,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
139,2020-10-03,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,girl birthday party balloons,3,1,0.333333333333333,0.71,0.71,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
140,2020-10-04,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,half birthday balloon,3,1,0.333333333333333,0.82,0.82,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
141,2020-10-01,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,happy birthday balloon,207,1,0.00483091787439614,0.8,0.8,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
142,2020-10-05,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,happy birthday old man balloons,2,1,0.5,0.86,0.86,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
143,2020-10-06,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,happy birthday rainbow latex balloon,2,1,0.5,0.94,0.94,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
144,2020-10-02,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,helium balloons birthday party,1,1,1.0,0.98,0.98,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
145,2020-10-03,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,hulk balloons birthday,1,1,1.0,0.94,0.94,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
146,2020-10-01,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,koala balloon birthday,2,1,0.5,0.7,0.7,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
147,2020-10-06,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,lol balloons birthday,4,1,0.25,0.83,0.83,9.59,0.086548488008342,11.5542168674699,1,1,1.0,1,0,9.59,0.0
148,2020-10-03,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,mylar balloons birthday,5,1,0.2,0.96,0.96,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
149,2020-10-01,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,pink balloons birthday decorations,4,1,0.25,0.89,0.89,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
150,2020-10-02,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,balloons for birthdays,BROAD,rainbow balloons 4th birthday,1,1,1.0,0.97,0.97,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
151,2020-10-08,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,pastel balloons,BROAD,12 inch pastel yellow balloons,1,1,1.0,0.44,0.44,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
152,2020-10-03,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,pastel balloons,BROAD,balloons color pastel,12,1,0.0833333333333333,0.89,0.89,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
153,2020-10-04,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,pastel balloons,BROAD,balloons pastel,9,1,0.111111111111111,0.95,0.95,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
154,2020-10-02,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,pastel balloons,BROAD,glow up balloons pastel,1,1,1.0,0.77,0.77,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
155,2020-10-07,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,pastel balloons,BROAD,hot air balloon pastel,6,1,0.166666666666667,0.69,0.69,9.59,0.0719499478623566,13.8985507246377,1,1,1.0,1,0,9.59,0.0
156,2020-10-03,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,pastel balloons,BROAD,latex balloons pastel colors,73,1,0.0136986301369863,0.96,0.96,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
157,2020-09-30,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,pastel balloons,BROAD,mr surprise balloons 100pcs pastel 10 inch,2,1,0.5,0.91,0.91,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
158,2020-09-30,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,pastel balloons,BROAD,pastel balloon arch kit,28,1,0.0357142857142857,0.93,0.93,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
159,2020-10-04,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,pastel balloons,BROAD,pastel balloon garland,56,1,0.0178571428571429,0.95,0.95,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
160,2020-10-01,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,pastel balloons,BROAD,pastel balloons,118,1,0.00847457627118644,0.19,0.19,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
161,2020-10-06,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,pastel balloons,BROAD,pastel balloons,438,2,0.0045662100456621,0.69,1.38,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
162,2020-10-05,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,pastel balloons,BROAD,pastel balloons 12”tiffany blue y pink,2,1,0.5,0.83,0.83,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
163,2020-10-06,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,pastel balloons,BROAD,pastel balloons o,2,1,0.5,0.96,0.96,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
164,2020-10-03,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,pastel balloons,BROAD,pastel balloons small,11,1,0.0909090909090909,0.92,0.92,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
165,2020-10-06,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,pastel balloons,BROAD,pastel blue balloons,118,1,0.00847457627118644,0.94,0.94,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
166,2020-10-03,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,pastel balloons,BROAD,pastel colors balloons,65,1,0.0153846153846154,0.4,0.4,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
167,2020-09-30,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,pastel balloons,BROAD,pastel pink balloons,128,1,0.0078125,0.94,0.94,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
168,2020-10-02,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,pastel balloons,BROAD,pastel-colored balloons,25,1,0.04,0.18,0.18,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
169,2020-10-09,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,rainbow balloon,BROAD,balloons clouds rainbow,1,1,1.0,0.77,0.77,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
170,2020-10-07,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,rainbow balloon,BROAD,rainbow 18 inch balloons,1,1,1.0,0.77,0.77,9.59,0.0802919708029197,12.4545454545455,1,1,1.0,1,0,9.59,0.0
171,2020-10-02,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,rainbow balloons,BROAD,5in rainbow balloons,2,1,0.5,0.95,0.95,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
172,2020-09-30,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,rainbow balloons,BROAD,balloon rainbow arch,4,1,0.25,0.87,0.87,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
173,2020-09-30,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,rainbow balloons,BROAD,magical rainbow balloons,2,1,0.5,0.53,0.53,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
174,2020-10-05,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,rainbow balloons,BROAD,metallic rainbow balloons,1,1,1.0,0.87,0.87,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
175,2020-10-06,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,rainbow balloons,BROAD,princess rainbow balloon arch kit,1,1,1.0,0.83,0.83,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
176,2020-09-30,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,rainbow balloons,BROAD,rainbow balloon arch kit,32,1,0.03125,0.92,0.92,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
177,2020-10-02,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,rainbow balloons,BROAD,rainbow balloon kit,6,1,0.166666666666667,0.94,0.94,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
178,2020-10-04,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,rainbow balloons,BROAD,rainbow balloons smaller,1,1,1.0,0.8,0.8,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
179,2020-10-01,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,rainbow balloons,BROAD,rainbow color balloons,6,1,0.166666666666667,0.9,0.9,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
180,2020-10-02,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,rainbow balloons,BROAD,rainbow metallic balloons,2,1,0.5,0.93,0.93,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
181,2020-10-05,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,rainbow balloons,BROAD,rainbow ruby balloons,1,1,1.0,0.63,0.63,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
182,2020-10-06,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,rainbow balloons,BROAD,"rainbow star and heart balloon, latex balloons",5,1,0.2,0.84,0.84,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
183,2020-09-30,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn balloons,BROAD,24 inch unicorn balloons,3,1,0.333333333333333,0.5,0.5,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
184,2020-10-06,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn balloons,BROAD,rainbow unicorn party balloons,15,1,0.0666666666666667,0.68,0.68,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
185,2020-10-07,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn balloons,BROAD,unicorn air walker balloon,2,1,0.5,1.0,1.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
186,2020-10-05,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn balloons,BROAD,unicorn balloon bouquet,1,1,1.0,0.96,0.96,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
187,2020-10-02,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn balloons,BROAD,unicorn balloon columns,4,1,0.25,0.92,0.92,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
188,2020-10-07,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn balloons,BROAD,unicorn balloons,216,2,0.00925925925925926,1.18,2.36,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
189,2020-10-03,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn balloons,BROAD,unicorn balloons for baby shower,2,1,0.5,0.95,0.95,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
190,2020-10-02,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn balloons,BROAD,unicorn base balloon,1,1,1.0,0.89,0.89,28.77,0.0309350017379214,32.3258426966292,1,3,1.0,3,0,28.77,0.0
191,2020-10-01,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn balloons,BROAD,unicorn bubble balloon,12,1,0.0833333333333333,0.42,0.42,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
192,2020-10-05,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn balloons,BROAD,unicorn bubble balloon,16,1,0.0625,0.89,0.89,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
193,2020-10-02,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn balloons,BROAD,unicorn color balloons,21,1,0.0476190476190476,0.94,0.94,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
194,2020-10-06,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn balloons,BROAD,unicorn foil balloons,10,1,0.1,0.96,0.96,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
195,2020-10-08,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn balloons,BROAD,unicorn giant balloons,1,1,1.0,1.04,1.04,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
196,2020-09-30,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn balloons,BROAD,unicorn party balloons only,1,1,1.0,0.94,0.94,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
197,2020-10-01,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,rainbow unicorn birthday party decorations,3,1,0.333333333333333,0.99,0.99,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
198,2020-10-03,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,sparkling unicorn birthday decorations for girls,1,1,1.0,1.15,1.15,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
199,2020-10-05,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn 2nd birthday party supplies,2,1,0.5,1.13,1.13,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
200,2020-10-06,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn and mermaid birthday decorations for girls,1,1,1.0,0.3,0.3,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
201,2020-09-30,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn birthday,10,1,0.1,0.92,0.92,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
202,2020-10-04,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn birthday,27,3,0.111111111111111,1.11333333333333,3.34,9.59,0.348279457768509,2.87125748502994,1,1,0.333333333333333,1,0,9.59,0.0
203,2020-10-01,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn birthday 1st birthday,1,1,1.0,1.13,1.13,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
204,2020-10-03,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn birthday bag,7,1,0.142857142857143,1.13,1.13,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
205,2020-10-06,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn birthday candles,30,1,0.0333333333333333,1.13,1.13,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
206,2020-10-05,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn birthday decoration,29,2,0.0689655172413793,1.04,2.08,9.59,0.21689259645464,4.61057692307692,1,1,0.5,1,0,9.59,0.0
207,2020-10-01,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn birthday decorations,45,1,0.0222222222222222,1.15,1.15,9.59,0.119916579770594,8.33913043478261,1,1,1.0,1,0,9.59,0.0
208,2020-09-30,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn birthday decorations for girls,923,2,0.00216684723726977,1.145,2.29,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
209,2020-10-02,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn birthday decorations for girls,828,1,0.00120772946859903,0.47,0.47,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
210,2020-10-03,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn birthday decorations for girls,1330,3,0.00225563909774436,1.13333333333333,3.4,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
211,2020-10-04,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn birthday decorations for girls,815,4,0.0049079754601227,1.045,4.18,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
212,2020-10-06,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn birthday decorations for girls,1406,1,0.000711237553342817,0.96,0.96,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
213,2020-10-05,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn birthday hats,10,1,0.1,1.03,1.03,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
214,2020-10-01,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn birthday party centerpieces,1,1,1.0,0.59,0.59,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
215,2020-10-04,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn birthday party decorations for girls,1,1,1.0,1.12,1.12,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
216,2020-10-01,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn birthday party favor bags,2,1,0.5,0.66,0.66,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
217,2020-10-04,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn birthday party supplies,270,1,0.0037037037037037,1.11,1.11,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
218,2020-10-05,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn birthday plates,15,1,0.0666666666666667,1.15,1.15,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
219,2020-09-30,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn birthday supplies,7,2,0.285714285714286,0.965,1.93,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
220,2020-10-01,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn first birthday party decorations,2,1,0.5,0.78,0.78,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
221,2020-10-01,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn invitations birthday party 1st,2,1,0.5,1.06,1.06,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
222,2020-09-30,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn rainbow birthday decorations for girls,5,1,0.2,1.09,1.09,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
223,2020-09-30,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn rainbow birthday sign,2,1,0.5,0.75,0.75,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
224,2020-10-01,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn stickers for birthday,3,1,0.333333333333333,1.12,1.12,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
225,2020-10-05,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn tablecloth birthday,5,1,0.2,1.15,1.15,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
226,2020-10-04,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn tablecloth for birthday party,18,1,0.0555555555555556,1.14,1.14,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
227,2020-10-06,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn tablecloth for birthday party,76,2,0.0263157894736842,1.025,2.05,9.59,0.213764337851929,4.67804878048781,1,1,0.5,1,0,9.59,0.0
228,2020-10-05,Ballloons - macaron,USD,Ballloons - macaron MANU,broad,unicorn birthday,BROAD,unicorn tablecloths for birthday,8,1,0.125,0.88,0.88,9.59,0.091762252346194,10.8977272727273,1,1,1.0,1,0,9.59,0.0
229,2020-10-06,Ballloons - macaron,USD,Ballloons - macaron MANU,products,"asin=""B07WWBDM2Q""",-,b07wwbdm2q,19,1,0.0526315789473684,0.7,0.7,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
230,2020-10-10,Dog Chew Toy - corn molar,USD,Dog Chew Toy - corn molar - MANU,Exact,dog chew toy,EXACT,dog chew toy,16,1,0.0625,2.68,2.68,16.99,0.157739846968805,6.33955223880597,1,1,1.0,1,0,16.99,0.0
231,2020-10-04,Dog Chew Toy - corn molar,USD,Dog Chew Toy - corn molar - MANU,Exact,dog chew toy,EXACT,dog chew toys,7,1,0.142857142857143,2.3,2.3,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
232,2020-10-05,Dog Chew Toy - corn molar,USD,Dog Chew Toy - corn molar - MANU,Exact,dog chew toy,EXACT,dog chew toys,15,1,0.0666666666666667,2.46,2.46,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
233,2020-10-13,Dog Chew Toy - corn molar,USD,Dog Chew Toy - corn molar - MANU,keywords,dog chew toy,PHRASE,small dog chew toys,5,1,0.2,1.13,1.13,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
234,2020-10-09,Dog Chew Toy - corn molar,USD,Dog Chew Toy - corn molar - MANU,keywords,dog chew toys,PHRASE,dog chew toy cactus,7,2,0.285714285714286,2.38,4.76,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
235,2020-10-01,Dog Chew Toy - corn molar,USD,Dog Chew Toy - corn molar - MANU,keywords,dog chew toys,PHRASE,dog chew toy stick,4,1,0.25,2.39,2.39,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
236,2020-10-09,Dog Chew Toy - corn molar,USD,Dog Chew Toy - corn molar - MANU,keywords,dog chew toys,PHRASE,dog chew toys for sharp teeth,2,1,0.5,2.54,2.54,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
237,2020-10-07,Dog Chew Toy - corn molar,USD,Dog Chew Toy - corn molar - MANU,keywords,puppy chew toy,PHRASE,best puppy chew toy,2,1,0.5,1.74,1.74,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
